#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
        1866    -3.79186    -3.79698 0.000139046
        1867    -3.79209    -3.79697 0.000138996
        1868    -3.79202    -3.79697 0.000138947
        1869    -3.79225    -3.79697 0.000138896
        1870    -3.79262    -3.79697 0.000138841
        1871    -3.79285    -3.79696 0.000138784
        1872    -3.79276    -3.79696 0.000138728
        1873    -3.79267    -3.79696 0.000138673
        1874    -3.79288    -3.79696 0.000138616
        1875    -3.79279    -3.79696  0.00013856
        1876    -3.79253    -3.79695 0.000138506
        1877    -3.79318    -3.79695 0.000138447
        1878    -3.79353    -3.79695 0.000138385
        1879    -3.79326    -3.79695 0.000138326
        1880    -3.79329    -3.79695 0.000138266
        1881    -3.79301    -3.79694 0.000138208
        1882    -3.79257    -3.79694 0.000138154
        1883    -3.79258    -3.79694   0.0001381
        1884    -3.79257    -3.79694 0.000138046
        1885    -3.79256    -3.79693 0.000137993
        1886    -3.79285    -3.79693 0.000137936
        1887    -3.79342    -3.79693 0.000137876
        1888    -3.79324    -3.79693 0.000137817
        1889    -3.79304    -3.79693 0.000137759
        1890    -3.79299    -3.79692 0.000137702
        1891    -3.79293    -3.79692 0.000137645
        1892    -3.79331    -3.79692 0.000137586
        1893    -3.79338    -3.79692 0.000137526
        1894    -3.79315    -3.79692 0.000137468
        1895    -3.79261    -3.79691 0.000137414
        1896    -3.79221    -3.79691 0.000137364
        1897    -3.79227    -3.79691 0.000137313
        1898    -3.79187    -3.79691 0.000137266
        1899    -3.79162     -3.7969 0.000137222
        1900    -3.79122     -3.7969 0.000137183
        1901    -3.79128     -3.7969 0.000137142
        1902    -3.79149    -3.79689   0.0001371
        1903    -3.79156    -3.79689 0.000137056
        1904    -3.79163    -3.79689 0.000137012
        1905    -3.79156    -3.79689 0.000136969
        1906    -3.79196    -3.79688 0.000136921
        1907     -3.7919    -3.79688 0.000136874
        1908    -3.79171    -3.79688  0.00013683
        1909    -3.79213    -3.79688  0.00013678
        1910    -3.79241    -3.79687 0.000136729
        1911    -3.79225    -3.79687 0.000136679
        1912    -3.79255    -3.79687 0.000136626
        1913     -3.7927    -3.79687 0.000136572
        1914    -3.79271    -3.79686 0.000136518
        1915    -3.79303    -3.79686 0.000136461
        1916     -3.7929    -3.79686 0.000136406
        1917    -3.79292    -3.79686  0.00013635
        1918    -3.79295    -3.79686 0.000136294
        1919    -3.79268    -3.79685  0.00013624
        1920    -3.79332    -3.79685 0.000136182
        1921    -3.79321    -3.79685 0.000136124
        1922    -3.79324    -3.79685 0.000136066
        1923    -3.79343    -3.79685 0.000136007
        1924    -3.79348    -3.79684 0.000135948
        1925    -3.79337    -3.79684 0.000135889
        1926    -3.79267    -3.79684 0.000135836
        1927    -3.79274    -3.79684 0.000135782
        1928    -3.79281    -3.79684 0.000135728
        1929    -3.79306    -3.79683 0.000135671
        1930    -3.79286    -3.79683 0.000135617
        1931    -3.79299    -3.79683 0.000135561
        1932    -3.79284    -3.79683 0.000135507
        1933    -3.79316    -3.79683  0.00013545
        1934    -3.79321    -3.79682 0.000135393
        1935    -3.79298    -3.79682 0.000135337
        1936    -3.79293    -3.79682 0.000135282
        1937    -3.79365    -3.79682 0.000135222
        1938    -3.79425    -3.79682 0.000135159
        1939     -3.7941    -3.79682 0.000135097
        1940    -3.79471    -3.79682 0.000135031
        1941    -3.79503    -3.79681 0.000134965
        1942    -3.79518    -3.79681 0.000134898
        1943    -3.79547    -3.79681  0.00013483
        1944    -3.79604    -3.79681 0.000134762
        1945    -3.79658    -3.79681 0.000134692
        1946    -3.79633    -3.79681 0.000134623
        1947    -3.79665    -3.79681 0.000134554
        1948    -3.79706    -3.79681 0.000134485
        1949    -3.79713    -3.79681 0.000134416
        1950    -3.79684    -3.79681 0.000134347
        1951    -3.79725    -3.79681 0.000134279
        1952    -3.79716    -3.79681  0.00013421
        1953    -3.79732    -3.79681 0.000134142
        1954    -3.79729    -3.79681 0.000134073
        1955    -3.79706    -3.79681 0.000134005
        1956     -3.7968    -3.79681 0.000133936
        1957    -3.79681    -3.79681 0.000133868
        1958    -3.79634    -3.79681   0.0001338
        1959     -3.7957    -3.79681 0.000133732
        1960    -3.79535    -3.79681 0.000133666
        1961     -3.7953    -3.79681   0.0001336
        1962    -3.79509    -3.79681 0.000133535
        1963    -3.79458    -3.79681 0.000133472
        1964    -3.79408    -3.79681 0.000133411
        1965    -3.79374    -3.79681 0.000133353
        1966    -3.79387     -3.7968 0.000133293
        1967    -3.79356     -3.7968 0.000133236
        1968    -3.79358     -3.7968 0.000133178
        1969    -3.79332     -3.7968 0.000133122
        1970    -3.79279     -3.7968  0.00013307
        1971    -3.79228     -3.7968 0.000133022
        1972    -3.79225    -3.79679 0.000132975
        1973    -3.79209    -3.79679 0.000132929
        1974    -3.79167    -3.79679 0.000132887
        1975    -3.79127    -3.79679 0.000132849
        1976     -3.7912    -3.79678 0.000132812
        1977    -3.79086    -3.79678 0.000132778
        1978    -3.79069    -3.79678 0.000132747
        1979    -3.79071    -3.79677 0.000132715
        1980    -3.79104    -3.79677  0.00013268
        1981    -3.79141    -3.79677  0.00013264
        1982    -3.79119    -3.79676 0.000132603
        1983     -3.7916    -3.79676 0.000132562
        1984    -3.79188    -3.79676 0.000132518
        1985    -3.79248    -3.79676 0.000132469
        1986     -3.7928    -3.79676 0.000132417
        1987    -3.79315    -3.79675 0.000132363
        1988    -3.79321    -3.79675 0.000132308
        1989    -3.79345    -3.79675 0.000132252
        1990     -3.7937    -3.79675 0.000132195
        1991    -3.79368    -3.79675 0.000132137
        1992    -3.79413    -3.79675 0.000132077
        1993    -3.79445    -3.79674 0.000132016
        1994    -3.79524    -3.79674 0.000131952
        1995     -3.7956    -3.79674 0.000131887
        1996    -3.79596    -3.79674 0.000131822
        1997    -3.79634    -3.79674 0.000131756
        1998    -3.79672    -3.79674  0.00013169
        1999    -3.79696    -3.79674 0.000131624
        2000     -3.7975    -3.79674 0.000131559
        2001    -3.79834    -3.79674 0.000131495
        2002    -3.79857    -3.79674 0.000131433
        2003    -3.79879    -3.79675 0.000131371
        2004    -3.79869    -3.79675 0.000131309
        2005    -3.79873    -3.79675 0.000131248
        2006     -3.7989    -3.79675 0.000131186
        2007    -3.79904    -3.79675 0.000131126
        2008      -3.799    -3.79675 0.000131065
        2009    -3.79923    -3.79675 0.000131006
        2010    -3.79989    -3.79675  0.00013095
        2011    -3.80021    -3.79676 0.000130896
        2012    -3.80049    -3.79676 0.000130844
        2013     -3.8012    -3.79676 0.000130798
        2014     -3.8011    -3.79676 0.000130751
        2015    -3.80083    -3.79676 0.000130702
        2016    -3.80111    -3.79677 0.000130655
        2017    -3.80121    -3.79677 0.000130608
        2018    -3.80158    -3.79677 0.000130565
        2019    -3.80115    -3.79677 0.000130519
        2020    -3.80144    -3.79678 0.000130475
        2021     -3.8011    -3.79678 0.000130428
        2022    -3.80088    -3.79678 0.000130379
        2023    -3.80033    -3.79678 0.000130326
        2024     -3.7999    -3.79678 0.000130271
        2025    -3.80006    -3.79678 0.000130217
        2026    -3.79989    -3.79679 0.000130161
        2027        -3.8    -3.79679 0.000130107
        2028    -3.79965    -3.79679  0.00013005
        2029    -3.79899    -3.79679 0.000129991
        2030    -3.79831    -3.79679 0.000129929
        2031    -3.79808    -3.79679 0.000129866
        2032      -3.798    -3.79679 0.000129804
        2033    -3.79762    -3.79679 0.000129741
        2034    -3.79754    -3.79679 0.000129677
        2035    -3.79732    -3.79679 0.000129614
        2036     -3.7971    -3.79679  0.00012955
        2037    -3.79719    -3.79679 0.000129487
        2038    -3.79685    -3.79679 0.000129423
        2039    -3.79712    -3.79679  0.00012936
        2040     -3.7968    -3.79679 0.000129297
        2041    -3.79681    -3.79679 0.000129233
        2042    -3.79653    -3.79679  0.00012917
        2043    -3.79627    -3.79679 0.000129107
        2044    -3.79635    -3.79679 0.000129044
        2045    -3.79614    -3.79679 0.000128981
        2046     -3.7955    -3.79679  0.00012892
        2047    -3.79534    -3.79679 0.000128859
        2048     -3.7949    -3.79679 0.000128799
        2049     -3.7948    -3.79679  0.00012874
        2050    -3.79518    -3.79679  0.00012868
        2051    -3.79499    -3.79679  0.00012862
        2052    -3.79513    -3.79679  0.00012856
        2053    -3.79515    -3.79679   0.0001285
        2054    -3.79536    -3.79679 0.000128439
        2055    -3.79545    -3.79678 0.000128378
        2056    -3.79527    -3.79678 0.000128318
        2057    -3.79559    -3.79678 0.000128257
        2058    -3.79579    -3.79678 0.000128195
        2059    -3.79649    -3.79678 0.000128133
        2060    -3.79692    -3.79678 0.000128071
        2061    -3.79754    -3.79678 0.000128009
        2062    -3.79789    -3.79678 0.000127948
        2063    -3.79858    -3.79678 0.000127889
        2064    -3.79884    -3.79679 0.000127831
        2065    -3.79912    -3.79679 0.000127774
        2066    -3.79988    -3.79679 0.000127721
        2067    -3.80004    -3.79679 0.000127669
        2068    -3.80036    -3.79679 0.000127619
        2069    -3.80052    -3.79679  0.00012757
        2070    -3.80128     -3.7968 0.000127527
        2071    -3.80172     -3.7968 0.000127488
        2072    -3.80199     -3.7968 0.000127451
        2073    -3.80253     -3.7968 0.000127419
        2074    -3.80318    -3.79681 0.000127395
        2075    -3.80333    -3.79681 0.000127372
        2076    -3.80375    -3.79681 0.000127355
        2077    -3.80412    -3.79682 0.000127342
        2078    -3.80398    -3.79682 0.000127327
        2079    -3.80394    -3.79682 0.000127312
        2080    -3.80415    -3.79683   0.0001273
        2081    -3.80416    -3.79683 0.000127287
        2082    -3.80411    -3.79683 0.000127274
        2083    -3.80432    -3.79684 0.000127264
        2084    -3.80417    -3.79684 0.000127251
        2085    -3.80353    -3.79684 0.000127231
        2086    -3.80361    -3.79685 0.000127211
        2087    -3.80334    -3.79685 0.000127188
        2088    -3.80319    -3.79685 0.000127163
        2089     -3.8027    -3.79686 0.000127133
        2090    -3.80219    -3.79686 0.000127098
        2091    -3.80196    -3.79686 0.000127061
        2092    -3.80125    -3.79686 0.000127017
        2093    -3.80084    -3.79687 0.000126971
        2094    -3.80011    -3.79687  0.00012692
        2095    -3.79937    -3.79687 0.000126865
        2096    -3.79864    -3.79687 0.000126807
        2097    -3.79746    -3.79687 0.000126747
        2098    -3.79689    -3.79687 0.000126686
        2099    -3.79633    -3.79687 0.000126626
        2100     -3.7958    -3.79687 0.000126567
        2101    -3.79513    -3.79687  0.00012651
        2102    -3.79495    -3.79687 0.000126453
        2103    -3.79495    -3.79687 0.000126396
        2104    -3.79407    -3.79686 0.000126343
        2105    -3.79384    -3.79686 0.000126291
        2106     -3.7941    -3.79686 0.000126238
        2107    -3.79394    -3.79686 0.000126185
        2108    -3.79398    -3.79686 0.000126133
        2109    -3.79436    -3.79686 0.000126079
        2110    -3.79403    -3.79686 0.000126026
        2111    -3.79388    -3.79685 0.000125974
        2112    -3.79422    -3.79685 0.000125921
        2113    -3.79398    -3.79685 0.000125869
        2114    -3.79407    -3.79685 0.000125816
        2115    -3.79403    -3.79685 0.000125764
        2116    -3.79415    -3.79685 0.000125711
        2117    -3.79428    -3.79685 0.000125657
        2118    -3.79457    -3.79685 0.000125602
        2119    -3.79485    -3.79685 0.000125547
        2120    -3.79483    -3.79684 0.000125491
        2121     -3.7948    -3.79684 0.000125436
        2122    -3.79536    -3.79684 0.000125378
        2123    -3.79529    -3.79684 0.000125321
        2124     -3.7952    -3.79684 0.000125265
        2125    -3.79555    -3.79684 0.000125207
        2126    -3.79556    -3.79684  0.00012515
        2127    -3.79555    -3.79684 0.000125093
        2128    -3.79536    -3.79684 0.000125036
        2129    -3.79545    -3.79684 0.000124979
        2130    -3.79506    -3.79684 0.000124923
        2131    -3.79509    -3.79684 0.000124867
        2132    -3.79526    -3.79684  0.00012481
        2133    -3.79496    -3.79683 0.000124755
        2134    -3.79449    -3.79683 0.000124701
        2135    -3.79446    -3.79683 0.000124648
        2136    -3.79398    -3.79683 0.000124597
        2137     -3.7938    -3.79683 0.000124547
        2138    -3.79408    -3.79683 0.000124495
        2139    -3.79393    -3.79683 0.000124444
        2140    -3.79379    -3.79683 0.000124394
        2141    -3.79383    -3.79682 0.000124344
        2142    -3.79391    -3.79682 0.000124293
        2143    -3.79372    -3.79682 0.000124244
        2144    -3.79357    -3.79682 0.000124195
        2145    -3.79377    -3.79682 0.000124145
        2146    -3.79417    -3.79682 0.000124093
        2147    -3.79446    -3.79682  0.00012404
        2148    -3.79494    -3.79682 0.000123986
        2149    -3.79517    -3.79681  0.00012393
