#     BLOCK:   ACTUAL_P:     P_AVE:       ERROR:
        4594      1.3431     1.33399  0.00809286
        4595     1.27979     1.33398  0.00809111
        4596     1.33359     1.33398  0.00808934
        4597     1.88092      1.3341  0.00808846
        4598     1.77667     1.33419  0.00808727
        4599     2.02388     1.33434  0.00808691
        4600     1.83724     1.33445  0.00808589
        4601     2.30735     1.33466  0.00808689
        4602     2.10221     1.33483  0.00808686
        4603      1.5219     1.33487   0.0080852
        4604     1.76094     1.33496  0.00808397
        4605     1.69068     1.33504  0.00808259
        4606     1.23475     1.33502  0.00808086
        4607    0.904786     1.33493  0.00807965
        4608     1.36056     1.33493   0.0080779
        4609     1.00982     1.33486  0.00807645
        4610    0.798278     1.33474  0.00807554
        4611    0.818104     1.33463  0.00807456
        4612     1.11425     1.33458  0.00807296
        4613     1.35657     1.33459  0.00807121
        4614     1.09191     1.33454  0.00806963
        4615     1.34064     1.33454  0.00806788
        4616     1.38905     1.33455  0.00806614
        4617     1.12342      1.3345  0.00806452
        4618     1.50385     1.33454  0.00806286
        4619     1.35664     1.33455  0.00806112
        4620     1.55174     1.33459  0.00805951
        4621     1.43212     1.33461  0.00805779
        4622    0.864353     1.33451  0.00805669
        4623    0.878178     1.33441  0.00805555
        4624    0.561791     1.33425  0.00805554
        4625    0.159469     1.33399  0.00805781
        4626    0.198551     1.33375   0.0080598
        4627  -0.0496768     1.33345   0.0080636
        4628    0.224682     1.33321  0.00806542
        4629  -0.0201587     1.33292  0.00806897
        4630    0.441352     1.33272  0.00806953
        4631    0.168124     1.33247   0.0080717
        4632    0.248876     1.33224  0.00807335
        4633   0.0871824     1.33197  0.00807608
        4634    0.602643     1.33181  0.00807587
        4635    0.796099      1.3317  0.00807495
        4636    0.632545     1.33155  0.00807462
        4637     1.23824     1.33153   0.0080729
        4638     1.01041     1.33146  0.00807146
        4639    0.906519     1.33136  0.00807024
        4640    0.665707     1.33122  0.00806978
        4641     1.04434     1.33116  0.00806827
        4642     1.68481     1.33124   0.0080669
        4643     1.88116     1.33135  0.00806603
        4644     1.46976     1.33138  0.00806435
        4645     1.74095     1.33147  0.00806309
        4646     1.78173     1.33157  0.00806194
        4647     1.37072     1.33158  0.00806021
        4648     1.46455     1.33161  0.00805853
        4649     1.23292     1.33158  0.00805682
        4650      1.0308     1.33152  0.00805535
        4651     0.92827     1.33143  0.00805408
        4652     1.15929      1.3314  0.00805243
        4653    0.847888     1.33129  0.00805137
        4654     0.99785     1.33122  0.00804996
        4655     1.08748     1.33117   0.0080484
        4656     1.15438     1.33113  0.00804677
        4657     1.92189     1.33126  0.00804604
        4658     1.97042     1.33139  0.00804548
        4659     1.52287     1.33144  0.00804386
        4660     1.35158     1.33144  0.00804213
        4661     1.05039     1.33138  0.00804063
        4662      1.1681     1.33134  0.00803899
        4663     1.05191     1.33128  0.00803748
        4664    0.905651     1.33119  0.00803628
        4665    0.774722     1.33107  0.00803544
        4666    0.875825     1.33098  0.00803431
        4667    0.952213      1.3309    0.008033
        4668     0.83595     1.33079  0.00803198
        4669    0.614315     1.33064  0.00803173
        4670    0.878605     1.33054  0.00803059
        4671     0.69642      1.3304  0.00803002
        4672    0.779518     1.33029  0.00802916
        4673     1.16875     1.33025  0.00802752
        4674      1.5225     1.33029  0.00802591
        4675     1.68941     1.33037  0.00802456
        4676     2.16617     1.33055  0.00802483
        4677     1.52293     1.33059  0.00802322
        4678     1.17716     1.33056  0.00802157
        4679     1.66861     1.33063  0.00802019
        4680     1.43286     1.33065   0.0080185
        4681     1.21775     1.33063  0.00801682
        4682     1.73267     1.33071  0.00801557
        4683     1.92285     1.33084  0.00801486
        4684     1.36612     1.33085  0.00801315
        4685     1.08583     1.33079  0.00801161
        4686     1.39576     1.33081  0.00800991
        4687     1.28483      1.3308  0.00800821
        4688     1.07654     1.33074  0.00800669
        4689     1.65234     1.33081  0.00800527
        4690     1.18111     1.33078  0.00800363
        4691     1.38159     1.33079  0.00800193
        4692    0.980626     1.33072  0.00800057
        4693     1.30667     1.33071  0.00799887
        4694     1.28492      1.3307  0.00799717
        4695     1.08511     1.33065  0.00799564
        4696    0.967429     1.33057  0.00799431
        4697     1.12951     1.33053  0.00799272
        4698     1.15326     1.33049  0.00799111
        4699     1.10405     1.33044  0.00798955
        4700     1.22387     1.33042  0.00798789
        4701     1.30002     1.33041  0.00798619
        4702      1.0423     1.33035  0.00798473
        4703     1.51657     1.33039  0.00798313
        4704     1.09687     1.33034  0.00798158
        4705    0.867386     1.33024   0.0079805
        4706     1.02188     1.33018  0.00797907
        4707     1.09436     1.33013  0.00797753
        4708     0.72832        1.33  0.00797686
        4709     0.93076     1.32992  0.00797562
        4710    0.597084     1.32976  0.00797544
        4711    0.321611     1.32955  0.00797662
        4712    0.629498      1.3294  0.00797631
        4713    0.790047     1.32928  0.00797544
        4714     1.05857     1.32923  0.00797395
        4715     1.47352     1.32926  0.00797232
        4716     1.62963     1.32932  0.00797088
        4717     1.06266     1.32926  0.00796939
        4718     1.15518     1.32923  0.00796779
        4719     1.56258     1.32928  0.00796626
        4720    0.879491     1.32918  0.00796514
        4721    0.795089     1.32907  0.00796425
        4722    0.864291     1.32897  0.00796318
        4723    0.970921     1.32889  0.00796185
        4724     1.02323     1.32883  0.00796043
        4725     1.00718     1.32876  0.00795903
        4726     1.06951     1.32871  0.00795754
        4727     1.12571     1.32866  0.00795597
        4728     1.08427     1.32861  0.00795446
        4729     1.72093     1.32869  0.00795321
        4730     1.81002      1.3288  0.00795218
        4731     2.35328     1.32901  0.00795344
        4732     2.14468     1.32918  0.00795363
        4733     2.35233      1.3294  0.00795489
        4734     1.94779     1.32953  0.00795428
        4735     1.52741     1.32957  0.00795271
        4736     1.86066     1.32969  0.00795182
        4737      1.4273     1.32971  0.00795017
        4738     1.48136     1.32974  0.00794856
        4739     2.02017     1.32988  0.00794821
        4740     1.65418     1.32995  0.00794683
        4741     1.60898     1.33001  0.00794537
        4742     1.83437     1.33012  0.00794441
        4743     1.23523      1.3301  0.00794276
        4744     1.11365     1.33005  0.00794122
        4745     1.45977     1.33008  0.00793959
        4746     1.31473     1.33008  0.00793792
        4747     1.46223      1.3301  0.00793629
        4748     1.50109     1.33014   0.0079347
        4749     1.59736      1.3302  0.00793323
        4750     1.05581     1.33014  0.00793177
        4751    0.925113     1.33005  0.00793056
        4752    0.868594     1.32996  0.00792949
        4753    0.617398     1.32981  0.00792924
        4754    0.775175     1.32969  0.00792843
        4755    0.604804     1.32954  0.00792822
        4756    0.401317     1.32934  0.00792896
        4757    0.559177     1.32918  0.00792894
        4758     1.19123     1.32915  0.00792733
        4759     1.57587      1.3292  0.00792584
        4760     1.77609      1.3293  0.00792473
        4761     1.24664     1.32928  0.00792308
        4762    0.855329     1.32918  0.00792204
        4763     1.27473     1.32917  0.00792039
        4764     1.38655     1.32918  0.00791873
        4765     1.04754     1.32912  0.00791729
        4766     1.02956     1.32906  0.00791588
        4767     1.18057     1.32903  0.00791428
        4768     1.12244     1.32898  0.00791274
        4769     1.30691     1.32898  0.00791108
        4770     1.10206     1.32893  0.00790957
        4771     1.31558     1.32893  0.00790791
        4772     1.66128       1.329  0.00790656
        4773     1.74089     1.32908  0.00790537
        4774     1.35052     1.32909  0.00790372
        4775    0.885839       1.329  0.00790261
        4776     1.02446     1.32893  0.00790121
        4777      1.1319     1.32889  0.00789966
        4778    0.882168      1.3288  0.00789856
        4779    0.996116     1.32873  0.00789722
        4780    0.983057     1.32866   0.0078959
        4781      1.3438     1.32866  0.00789425
        4782     1.11387     1.32861  0.00789272
        4783     1.34804     1.32862  0.00789107
        4784     1.13612     1.32858  0.00788953
        4785     1.16536     1.32854  0.00788795
        4786     1.08933     1.32849  0.00788646
        4787     1.57523     1.32855  0.00788498
        4788     1.27106     1.32853  0.00788335
        4789     1.21666     1.32851  0.00788173
        4790     1.12944     1.32847   0.0078802
        4791     1.00163      1.3284  0.00787885
        4792     1.03828     1.32834  0.00787744
        4793    0.705622     1.32821  0.00787687
        4794    0.796768      1.3281    0.007876
        4795     1.05879     1.32804  0.00787456
        4796      1.0876     1.32799  0.00787308
        4797    0.876892      1.3279    0.007872
        4798    0.899264     1.32781  0.00787086
        4799    0.971236     1.32774  0.00786958
        4800     1.31702     1.32773  0.00786794
        4801     1.61081     1.32779  0.00786652
        4802     1.45852     1.32782  0.00786493
        4803     1.26887     1.32781   0.0078633
        4804     1.31199      1.3278  0.00786166
        4805     1.29951      1.3278  0.00786003
        4806     1.23188     1.32778  0.00785842
        4807     1.02437     1.32771  0.00785704
        4808     1.38418     1.32773  0.00785541
        4809     1.08517     1.32768  0.00785394
        4810     1.50599     1.32771   0.0078524
        4811     1.36259     1.32772  0.00785077
        4812     1.36379     1.32773  0.00784914
        4813    0.950567     1.32765   0.0078479
