#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
        4464    -5.46722    -5.47774  0.00165982
        4465    -5.41992    -5.47772   0.0016595
        4466    -5.41269    -5.47771  0.00165919
        4467    -5.36744    -5.47769  0.00165901
        4468    -5.40841    -5.47767  0.00165871
        4469    -5.36143    -5.47764  0.00165854
        4470    -5.36883    -5.47762  0.00165835
        4471    -5.35957    -5.47759  0.00165819
        4472    -5.39317    -5.47757  0.00165792
        4473     -5.3679    -5.47755  0.00165773
        4474    -5.34733    -5.47752  0.00165762
        4475     -5.4348    -5.47751  0.00165728
        4476    -5.46049    -5.47751  0.00165691
        4477    -5.45864     -5.4775  0.00165655
        4478     -5.4117    -5.47749  0.00165624
        4479    -5.45542    -5.47748  0.00165588
        4480    -5.46744    -5.47748  0.00165551
        4481    -5.34773    -5.47745  0.00165539
        4482    -5.44321    -5.47744  0.00165504
        4483    -5.41453    -5.47743  0.00165473
        4484    -5.36321     -5.4774  0.00165456
        4485    -5.44775     -5.4774   0.0016542
        4486    -5.50454     -5.4774  0.00165385
        4487    -5.55966    -5.47742  0.00165358
        4488    -5.39902    -5.47741   0.0016533
        4489    -5.49057    -5.47741  0.00165294
        4490    -5.51611    -5.47742  0.00165259
        4491    -5.47363    -5.47742  0.00165222
        4492    -5.52743    -5.47743  0.00165189
        4493    -5.47388    -5.47743  0.00165153
        4494    -5.36392     -5.4774  0.00165135
        4495    -5.37124    -5.47738  0.00165115
        4496    -5.32938    -5.47734  0.00165111
        4497    -5.41712    -5.47733   0.0016508
        4498     -5.3905    -5.47731  0.00165055
        4499    -5.40085    -5.47729  0.00165027
        4500    -5.41831    -5.47728  0.00164995
        4501    -5.35152    -5.47725  0.00164982
        4502    -5.32691    -5.47722  0.00164979
        4503    -5.25309    -5.47717  0.00165018
        4504    -5.35726    -5.47714  0.00165003
        4505    -5.48137    -5.47714  0.00164966
        4506    -5.44961    -5.47714  0.00164931
        4507    -5.47416    -5.47714  0.00164894
        4508    -5.45916    -5.47713  0.00164858
        4509    -5.54758    -5.47715  0.00164829
        4510    -5.46151    -5.47715  0.00164793
        4511    -5.43766    -5.47714  0.00164758
        4512    -5.34968    -5.47711  0.00164746
        4513    -5.43258     -5.4771  0.00164713
        4514    -5.47937     -5.4771  0.00164676
        4515    -5.47754     -5.4771   0.0016464
        4516    -5.42476    -5.47709  0.00164607
        4517    -5.34357    -5.47706  0.00164597
        4518    -5.30217    -5.47702  0.00164606
        4519    -5.37387      -5.477  0.00164586
        4520    -5.40108    -5.47698  0.00164558
        4521    -5.40188    -5.47696   0.0016453
        4522    -5.37822    -5.47694  0.00164508
        4523    -5.24611    -5.47689  0.00164551
        4524    -5.28517    -5.47685  0.00164569
        4525    -5.25602     -5.4768  0.00164605
        4526    -5.26806    -5.47675  0.00164633
        4527    -5.36576    -5.47673  0.00164615
        4528    -5.38463    -5.47671  0.00164591
        4529    -5.36444    -5.47668  0.00164574
        4530    -5.31397    -5.47665  0.00164577
        4531    -5.34371    -5.47662  0.00164566
        4532    -5.41505    -5.47661  0.00164536
        4533    -5.31687    -5.47657  0.00164537
        4534     -5.3224    -5.47654  0.00164536
        4535    -5.39183    -5.47652   0.0016451
        4536    -5.44225    -5.47651  0.00164476
        4537    -5.43187     -5.4765  0.00164442
        4538    -5.49431     -5.4765  0.00164407
        4539    -5.51499    -5.47651  0.00164373
        4540    -5.43731     -5.4765  0.00164339
        4541     -5.3403    -5.47647   0.0016433
        4542     -5.3112    -5.47644  0.00164334
        4543    -5.37951    -5.47642  0.00164312
        4544    -5.33482    -5.47638  0.00164305
        4545    -5.40737    -5.47637  0.00164276
        4546    -5.49899    -5.47637  0.00164241
        4547    -5.49451    -5.47638  0.00164205
        4548    -5.46153    -5.47638  0.00164169
        4549    -5.48701    -5.47638  0.00164133
        4550    -5.56269     -5.4764  0.00164108
        4551    -5.61894    -5.47643  0.00164102
        4552    -5.60319    -5.47646  0.00164089
        4553    -5.53405    -5.47647  0.00164058
        4554    -5.49458    -5.47647  0.00164023
        4555     -5.4679    -5.47647  0.00163987
        4556    -5.43012    -5.47646  0.00163954
        4557    -5.44452    -5.47645   0.0016392
        4558    -5.46546    -5.47645  0.00163884
        4559    -5.46674    -5.47645  0.00163848
        4560     -5.5357    -5.47646  0.00163817
        4561    -5.43587    -5.47645  0.00163784
        4562    -5.41124    -5.47644  0.00163754
        4563    -5.42114    -5.47643  0.00163723
        4564    -5.36347     -5.4764  0.00163705
        4565    -5.37748    -5.47638  0.00163684
        4566    -5.45371    -5.47638  0.00163649
        4567    -5.38402    -5.47635  0.00163625
        4568    -5.42053    -5.47634  0.00163594
        4569    -5.47123    -5.47634  0.00163558
        4570    -5.39604    -5.47632  0.00163532
        4571    -5.36579     -5.4763  0.00163514
        4572    -5.49025     -5.4763  0.00163479
        4573     -5.5838    -5.47633   0.0016346
        4574    -5.55917    -5.47634  0.00163434
        4575    -5.56233    -5.47636  0.00163409
        4576    -5.59501    -5.47639  0.00163394
        4577     -5.6348    -5.47642  0.00163395
        4578    -5.55349    -5.47644  0.00163368
        4579    -5.57755    -5.47646  0.00163347
        4580    -5.51904    -5.47647  0.00163314
        4581    -5.46214    -5.47647  0.00163279
        4582    -5.47293    -5.47647  0.00163243
        4583    -5.43286    -5.47646   0.0016321
        4584    -5.45419    -5.47645  0.00163176
        4585    -5.53952    -5.47647  0.00163146
        4586    -5.54871    -5.47648  0.00163118
        4587    -5.56536     -5.4765  0.00163094
        4588    -5.58688    -5.47653  0.00163076
        4589    -5.57753    -5.47655  0.00163055
        4590    -5.68313    -5.47659  0.00163082
        4591    -5.62441    -5.47663  0.00163078
        4592    -5.54382    -5.47664  0.00163049
        4593    -5.44905    -5.47663  0.00163015
        4594    -5.47303    -5.47663  0.00162979
        4595    -5.47801    -5.47663  0.00162944
        4596    -5.46921    -5.47663  0.00162908
        4597    -5.38197    -5.47661  0.00162886
        4598    -5.42266     -5.4766  0.00162855
        4599     -5.3568    -5.47657   0.0016284
        4600    -5.38315    -5.47655  0.00162818
        4601    -5.27665    -5.47651   0.0016284
        4602    -5.33173    -5.47648  0.00162835
        4603    -5.45058    -5.47647  0.00162801
        4604    -5.39827    -5.47646  0.00162774
        4605    -5.40963    -5.47644  0.00162745
        4606    -5.49868    -5.47645  0.00162711
        4607    -5.57529    -5.47647   0.0016269
        4608     -5.4636    -5.47647  0.00162654
        4609    -5.56682    -5.47648  0.00162631
        4610    -5.61424    -5.47651  0.00162623
        4611    -5.60221    -5.47654  0.00162611
        4612    -5.51944    -5.47655  0.00162578
        4613    -5.47131    -5.47655  0.00162543
        4614    -5.55121    -5.47657  0.00162516
        4615    -5.48804    -5.47657  0.00162481
        4616    -5.46002    -5.47657  0.00162446
        4617    -5.52226    -5.47658  0.00162414
        4618    -5.44642    -5.47657   0.0016238
        4619    -5.46732    -5.47657  0.00162345
        4620    -5.42939    -5.47656  0.00162313
        4621    -5.46007    -5.47655  0.00162278
        4622    -5.55406    -5.47657  0.00162252
        4623    -5.56792    -5.47659  0.00162229
        4624    -5.64777    -5.47663  0.00162236
        4625    -5.72099    -5.47668  0.00162287
        4626    -5.68292    -5.47672  0.00162313
        4627    -5.73551    -5.47678  0.00162374
        4628    -5.66876    -5.47682  0.00162392
        4629    -5.74686    -5.47688  0.00162462
        4630     -5.6333    -5.47691  0.00162462
        4631    -5.69778    -5.47696  0.00162497
        4632    -5.67611      -5.477  0.00162518
        4633    -5.72193    -5.47706  0.00162569
        4634    -5.63218    -5.47709  0.00162569
        4635    -5.57032    -5.47711  0.00162546
        4636     -5.6271    -5.47714  0.00162543
        4637    -5.47841    -5.47714  0.00162508
        4638    -5.52281    -5.47715  0.00162476
        4639    -5.54235    -5.47717  0.00162447
        4640    -5.59983    -5.47719  0.00162434
        4641    -5.51617     -5.4772  0.00162401
        4642    -5.37222    -5.47718  0.00162382
        4643    -5.32761    -5.47715  0.00162379
        4644    -5.40872    -5.47713   0.0016235
        4645     -5.3606    -5.47711  0.00162335
        4646     -5.3714    -5.47708  0.00162316
        4647    -5.46129    -5.47708  0.00162281
        4648     -5.4337    -5.47707  0.00162249
        4649    -5.46385    -5.47707  0.00162214
        4650    -5.49769    -5.47707   0.0016218
        4651    -5.52696    -5.47708  0.00162149
        4652    -5.48665    -5.47709  0.00162114
        4653    -5.53659     -5.4771  0.00162084
        4654    -5.51529    -5.47711  0.00162051
        4655    -5.48749    -5.47711  0.00162017
        4656    -5.48573    -5.47711  0.00161982
        4657    -5.32286    -5.47708  0.00161981
        4658    -5.32315    -5.47704   0.0016198
        4659    -5.43718    -5.47704  0.00161948
        4660    -5.46417    -5.47703  0.00161913
        4661    -5.51702    -5.47704  0.00161881
        4662    -5.49652    -5.47705  0.00161846
        4663    -5.54036    -5.47706  0.00161817
        4664    -5.57092    -5.47708  0.00161795
        4665    -5.58097     -5.4771  0.00161776
        4666    -5.56166    -5.47712  0.00161751
        4667    -5.52392    -5.47713   0.0016172
        4668    -5.55217    -5.47715  0.00161693
        4669    -5.60739    -5.47717  0.00161683
        4670    -5.53196    -5.47719  0.00161652
        4671    -5.59737    -5.47721  0.00161638
        4672    -5.59608    -5.47724  0.00161623
        4673    -5.52794    -5.47725  0.00161593
        4674    -5.44957    -5.47724  0.00161559
        4675    -5.40844    -5.47723  0.00161531
        4676    -5.29977    -5.47719  0.00161541
        4677    -5.45399    -5.47718  0.00161507
        4678    -5.49842    -5.47719  0.00161474
        4679    -5.41265    -5.47718  0.00161445
        4680    -5.46052    -5.47717  0.00161411
        4681    -5.49395    -5.47718  0.00161377
        4682    -5.36918    -5.47715  0.00161359
        4683    -5.32899    -5.47712  0.00161355
        4684    -5.46689    -5.47712  0.00161321
        4685    -5.54855    -5.47713  0.00161294
        4686    -5.47363    -5.47713  0.00161259
        4687    -5.50594    -5.47714  0.00161226
        4688     -5.5276    -5.47715  0.00161195
        4689    -5.38831    -5.47713  0.00161172
        4690    -5.50284    -5.47714  0.00161139
        4691    -5.45283    -5.47713  0.00161105
        4692    -5.53793    -5.47714  0.00161076
        4693    -5.45128    -5.47714  0.00161043
        4694    -5.45546    -5.47713  0.00161009
        4695    -5.51409    -5.47714  0.00160977
        4696    -5.53589    -5.47715  0.00160947
        4697    -5.52166    -5.47716  0.00160916
        4698    -5.49759    -5.47717  0.00160882
        4699    -5.49878    -5.47717  0.00160849
        4700    -5.47396    -5.47717  0.00160814
        4701    -5.48912    -5.47717   0.0016078
        4702    -5.54224    -5.47719  0.00160752
        4703    -5.44619    -5.47718  0.00160719
        4704    -5.53865     -5.4772   0.0016069
        4705     -5.5843    -5.47722  0.00160672
        4706    -5.55325    -5.47723  0.00160646
        4707     -5.5146    -5.47724  0.00160614
        4708    -5.60882    -5.47727  0.00160604
        4709    -5.53968    -5.47728  0.00160576
        4710    -5.60679    -5.47731  0.00160565
        4711    -5.67786    -5.47735  0.00160587
        4712    -5.62202    -5.47738  0.00160583
        4713     -5.5857    -5.47741  0.00160565
        4714    -5.53269    -5.47742  0.00160535
        4715     -5.4617    -5.47742  0.00160502
        4716    -5.42088     -5.4774  0.00160472
        4717    -5.54376    -5.47742  0.00160444
        4718     -5.5159    -5.47743  0.00160412
        4719    -5.41268    -5.47741  0.00160384
        4720    -5.56684    -5.47743  0.00160361
        4721    -5.57193    -5.47745   0.0016034
        4722    -5.55031    -5.47747  0.00160313
        4723    -5.53726    -5.47748  0.00160284
        4724    -5.55194    -5.47749  0.00160258
        4725     -5.5598    -5.47751  0.00160234
        4726      -5.543    -5.47753  0.00160206
        4727    -5.53982    -5.47754  0.00160177
        4728    -5.54566    -5.47755   0.0016015
        4729    -5.39682    -5.47754  0.00160125
        4730    -5.36795    -5.47751  0.00160108
        4731     -5.2443    -5.47746   0.0016015
        4732    -5.28598    -5.47742  0.00160167
        4733      -5.238    -5.47737  0.00160213
        4734    -5.30294    -5.47734  0.00160222
        4735    -5.39469    -5.47732  0.00160198
        4736     -5.3397    -5.47729   0.0016019
        4737    -5.43599    -5.47728  0.00160159
        4738    -5.44886    -5.47727  0.00160126
        4739    -5.33459    -5.47724  0.00160121
        4740    -5.39494    -5.47723  0.00160096
        4741    -5.41487    -5.47721  0.00160068
        4742    -5.37179    -5.47719   0.0016005
        4743    -5.51931     -5.4772  0.00160018
        4744    -5.54658    -5.47722  0.00159991
        4745    -5.45394    -5.47721  0.00159958
        4746     -5.4887    -5.47721  0.00159925
